id,name,img,card_text,flavor_text,type,class,rarity,set,race,raw_attributes,is_battlecry_card,is_divineshield_card,is_rush_card,is_deathrattle_card,is_taunt_card,is_combo_card,is_inspire_card,is_stealth_card,is_charge_card,is_overload_card,is_lifesteal_card,is_freeze_card,is_discover_card,is_windfury_card,is_echo_card,is_secret_card,cost,attack,health
90558,Improve Morale,https://cards.hearthpwn.com/enUS/DAL_769.png?142295,"Deal 1 damageto a minion.If it survives, add aLackey to your hand.","""The beatings will continue until MY morale improves.""",ability, warrior,common,rise of shadows,,{Lackey},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
207,Inner Fire,https://cards.hearthpwn.com/enUS/CS1_129.png?142295,Change a minion's Attack to be equal to its Health.,Good idea: Buffing your minions. Bad idea: Starting a conversation in the Barrens.,ability, priest,common,legacy,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
90754,Into the Fray,https://cards.hearthpwn.com/enUS/ULD_256.png?142295,Give all Taunt minions in your hand +2/+2.,"""You are in my FRAY!""",ability, warrior,rare,saviors of uldum,,{Taunt},False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0
35194,Journey Below,https://cards.hearthpwn.com/enUS/OG_072.png?142295,Discover a Deathrattle card.,Don't stop believing there's something below.,ability, rogue,rare,whispers of the old gods,,"{Discover,Deathrattle}",False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0
127286,Learn Draconic,https://cards.hearthpwn.com/enUS/DRG_323.png?142295,Sidequest: Spend8 Mana on spells.Reward: Summon a6/6 Dragon.,"Upon taking up the spellbook, Reno realized with a start: ""I can't read.""",ability, mage,common,descent of dragons,,"{Sidequest:,Reward:}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
61821,Leeching Poison,https://cards.hearthpwn.com/enUS/ICC_221.png?142295,Give your weapon Lifesteal this turn.,No actual leeches were harmed in the creation of this card.,ability, rogue,common,knights of the frozen throne,,{Lifesteal},False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0,0
475077,Lightning Bolt,https://cards.hearthpwn.com/enUS/CORE_EX1_238.png?142295,Deal 3 damage. Overload: (1),Lightning Bolt! Lightning Bolt! Lightning Bolt!,ability, shaman,common,core (2022),,{Overload:},False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0
475110,Lock and Load,https://cards.hearthpwn.com/enUS/CORE_AT_061.png?142295,"Each time you cast a spell this turn, add a random Hunter card to your hand.","Rexxar narrowed his eyes, grabbed his machine gun, and said: ""It's go time. Lock and load.""
This card pays homage to that special moment.",ability, hunter,epic,removed from core,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
90579,Magic Trick,https://cards.hearthpwn.com/enUS/DAL_608.png?142295,Discover a spell that costs (3) or less.,The world is not ready for an illusion of this depth and intricacy!,ability, mage,rare,rise of shadows,,{Discover},False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0
90724,Making Mummies,https://cards.hearthpwn.com/enUS/ULD_431.png?142295,Quest: Play 5 Rebornminions.Reward: Emperor Wraps.,"""I do say, this gives me the vapors every single time!""",ability, paladin,legendary,saviors of uldum,,"{Quest:,Reborn,Reward:}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
49642,Mark of the Lotus,https://cards.hearthpwn.com/enUS/CFM_614.png?142295,Give your minions +1/+1.,The mark of the Lotus is a little flower drawn in permanent marker on the ankle.,ability, druid,common,mean streets of gadgetzan,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
30,Mirror Image,https://cards.hearthpwn.com/enUS/CS2_027.png?142295,Summon two 0/2 minions with Taunt.,Oh hey it's Mirror Image! !egamI rorriM s'ti yeh hO,ability, mage,free,hall of fame,,{Taunt},False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0
499,Hand of Protection,https://cards.hearthpwn.com/enUS/EX1_371.png?142295,Give a minion Divine Shield.,"This spell has been renamed so many times, even paladins don’t know what it should be called anymore.",ability, paladin,free,hall of fame,,"{""Divine Shield""}",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
475096,Holy Smite,https://cards.hearthpwn.com/enUS/CORE_CS1_130.png?142295,Deal 3 damageto a minion.,It doesn't matter how pious you are. Everyone needs a good smiting now and again.,ability, priest,common,core (2022),,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
22,Hunter's Mark,https://cards.hearthpwn.com/enUS/CS2_084.png?142295,Change a minion's Health to 1.,Never play 'Hide and Go Seek' with a Hunter.,ability, hunter,free,hall of fame,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
49623,I Know a Guy,https://cards.hearthpwn.com/enUS/CFM_940.png?142295,Discover a Taunt minion.,Well… a guy who knows a guy.,ability, warrior,common,mean streets of gadgetzan,,"{Discover,Taunt}",False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1,0,0
55572,Iron Hide,https://cards.hearthpwn.com/enUS/UNG_923.png?142295,Gain 5 Armor.,Week 6. I remain covered head to toe with scales. They do not yet realize that I am not a dinosaur.,ability, warrior,common,journey to un'goro,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
49714,Jade Idol,https://cards.hearthpwn.com/enUS/CFM_602.png?142295,Choose One - Summon a{1} {0} Jade Golem; or Shuffle 3 copies of this card into your deck.@Choose One - Summon a Jade Golem; or Shuffle 3 copies of this card into your deck.,Shuffle or no guts.,ability, druid,rare,mean streets of gadgetzan,,"{""Choose One -"",""Jade Golem"",""Choose One -"",""Jade Golem""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
55538,Jungle Giants,https://cards.hearthpwn.com/enUS/UNG_116.png?142295,Quest: Summon5 minions with5 or more Attack.Reward: Barnabus.,Forming the Golakka Crater was the end of Barnabus' disastrous career as a dancer.,ability, druid,legendary,journey to un'goro,,"{Quest:,Reward:}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
55447,Lakkari Sacrifice,https://cards.hearthpwn.com/enUS/UNG_829.png?142295,Quest: Discard 6 cards.Reward: Nether Portal.,"They asked, “And what must we give in return?” Gul’dan lowered his hood and answered: “Six… cards…”",ability, warlock,legendary,journey to un'goro,,"{Quest:,Reward:}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
73327,Lesser Jasper Spellstone,https://cards.hearthpwn.com/enUS/LOOT_051.png?142295,Deal 2 damage to a minion. @(Gain 3 Armor to upgrade.),"In ancient woods, elves fought the curse
The demon’s shadow to disperse
But hatred raged and frail souls turned
Now horned and hooved their forests burned.",ability, druid,rare,kobolds and catacombs,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
12297,Light of the Naaru,https://cards.hearthpwn.com/enUS/GVG_012.png?142295,"Restore 3 Health. If the target is still damaged, summon a Lightwarden.","""Light it up!"" - Command given to both Lightwardens and Goblins holding Flamecannons.",ability, priest,rare,goblins vs gnomes,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
1024925,Living Roots,https://cards.hearthpwn.com/enUS/CORE_AT_037.png?142295,Choose One - Deal 2 damage; or Summon two 1/1 Saplings.,2 out of 2 saplings recommend that you summon the saplings.,ability, druid,common,core (2022),,"{""Choose One -""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
55495,Lost in the Jungle,https://cards.hearthpwn.com/enUS/UNG_960.png?142295,Summon two 1/1 Silver Hand Recruits.,George and Karl were never heard from again.,ability, paladin,common,journey to un'goro,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
438,Mind Vision,https://cards.hearthpwn.com/enUS/CS2_003.png?142295,Put a copy of a random card in your opponent's hand into your hand.,I see what you did there.,ability, priest,free,hall of fame,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
475028,Mortal Coil,https://cards.hearthpwn.com/enUS/CORE_EX1_302.png?142295,"Deal 1 damage to a minion. If that kills it, draw a card.","If your spells look like horrifying skulls, let's be honest, you should get to draw some cards.",ability, warlock,common,core (2022),,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
154,Naturalize,https://cards.hearthpwn.com/enUS/EX1_161.png?142295,Destroy a minion.Your opponent draws 2 cards.,Another one bites the dust.,ability, druid,common,legacy,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
475054,Noble Sacrifice,https://cards.hearthpwn.com/enUS/CORE_EX1_130.png?142295,"Secret: When an enemy attacks, summon a 2/1 Defender as the new target.","We will always remember you, ""Defender!""",ability, paladin,common,core (2022),,{Secret:},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0
35220,On the Hunt,https://cards.hearthpwn.com/enUS/OG_061.png?142295,Deal 1 damage.Summon a 1/1 Mastiff.,The mastiff giggles if you don't hit any ducks.,ability, hunter,common,whispers of the old gods,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
55551,Open the Waygate,https://cards.hearthpwn.com/enUS/UNG_028.png?142295,Quest: Cast 8 spells thatdidn't start in your deck.Reward: Time Warp.,"Although powerful, the incantation is simple. It’s just a jump to the left, and then a step to the right.",ability, mage,legendary,journey to un'goro,,"{Quest:,Reward:}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
90142,Pilfer,https://cards.hearthpwn.com/enUS/EX1_182.png?142295,Add a random card from another class to your hand.,The class is always greener on the other side of the board.,ability, rogue,common,hall of fame,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
49644,Pint-Size Potion,https://cards.hearthpwn.com/enUS/CFM_661.png?142295,Give all enemy minions-3 Attack this turn only.,I hope you didn't disenchant your Shadow Word: Horror!,ability, priest,rare,mean streets of gadgetzan,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
170,Power Overwhelming,https://cards.hearthpwn.com/enUS/EX1_316.png?142295,"Give a friendly minion +4/+4 until end of turn. Then, it dies. Horribly.",We cannot even describe how horrible the death is. It's CRAZY bad! Maybe worse than that. Just don't do it.,ability, warlock,common,legacy,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
329947,Primordial Studies,https://cards.hearthpwn.com/enUS/SCH_270.png?142295,Discover a Spell Damage minion. Your next one costs (1) less.,"A long forgotten tome whose very essence seeps of magic. 40 dust, used.",ability, mage,common,scholomance academy,,"{Discover,""Spell Damage""}",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0
151396,Rain of Fire,https://cards.hearthpwn.com/enUS/DRG_206.png?142295,Deal 1 damage to all characters.,You know it’s autumn when the skies rain brimstone and fire. Also: pumpkin spice!,ability, warlock,common,descent of dragons,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
27230,Raven Idol,https://cards.hearthpwn.com/enUS/LOE_115.png?142295,Choose One -Discover a minion; or Discover a spell.,Was petrified when it found out it didn't make the cut for Azerothian Idol.,ability, druid,common,the league of explorers,,"{""Choose One -"",Discover,Discover}",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0
475053,Reckoning,https://cards.hearthpwn.com/enUS/CS3_016.png?142295,"Secret: After an enemy minion deals 3 or more damage, destroy it.","He would henceforth be known as ""Karmerr, the Doom of Kazzak.""",ability, paladin,epic,core (2022),,{Secret:},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0
642,Repentance,https://cards.hearthpwn.com/enUS/EX1_379.png?142295,"Secret: After your opponent plays a minion, reduce its Health to 1.",Repentance often comes in the moment before obliteration. Curious.,ability, paladin,common,legacy,,{Secret:},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0
151404,Righteous Cause,https://cards.hearthpwn.com/enUS/DRG_008.png?142295,Sidequest: Summon 5 minions.Reward: Give your minions +1/+1.,"""And I hereby dub thee a cadet of the Explorer’s League! NEXT!""",ability, paladin,rare,descent of dragons,,"{Sidequest:,Reward:}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
329870,Nature Studies,https://cards.hearthpwn.com/enUS/SCH_333.png?142295,Discover a spell. Your next one costs (1) less.,"""I have a first edition! Go ahead, count the rings.""",ability, druid,common,scholomance academy,,{Discover},False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0
90590,Never Surrender!,https://cards.hearthpwn.com/enUS/DAL_570.png?142295,"Secret: When your opponent casts a spell, give your minions +2 Health.",But sometimes concede.,ability, paladin,common,rise of shadows,,{Secret:},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0
388980,Oh My Yogg!,https://cards.hearthpwn.com/enUS/DMF_236.png?142295,"Secret: When youropponent casts a spell,they instead cast a randomone of the same Cost.","Many wonders lie within, but they are not mere toys when your mind is their plaything.",ability, paladin,epic,darkmoon faire,,{Secret:},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0
89845,Omega Assembly,https://cards.hearthpwn.com/enUS/BOT_299.png?142295,"Discover a Mech. If youhave 10 Mana Crystals,keep all 3 cards.",They told Dr. Boom he could only pick one. He disagreed.,ability, warrior,rare,the boomsday project,,{Discover},False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0
90773,Plague of Flames,https://cards.hearthpwn.com/enUS/ULD_717.png?142295,"Destroy all your minions.For each one, destroy arandom enemy minion.",This is fine.,ability, warlock,rare,saviors of uldum,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
62891,Play Dead,https://cards.hearthpwn.com/enUS/ICC_052.png?142295,Trigger a friendly minion's Deathrattle.,He's a very literal dog.,ability, hunter,common,knights of the frozen throne,,{Deathrattle},False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
49630,Potion of Madness,https://cards.hearthpwn.com/enUS/CFM_603.png?142295,Gain control of an enemy minion with 2 or less Attack until end of turn.,You'd be insane NOT to drink it!,ability, priest,common,mean streets of gadgetzan,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
22385,Power Word: Glory,https://cards.hearthpwn.com/enUS/AT_013.png?142295,"Choose a minion. Whenever it attacks, restore 4 Health toyour hero.",The promise of glory is a powerful tool to get minions to do your bidding. Only slightly less powerful than the promise of an ice cream bar!,ability, priest,common,the grand tournament,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
431,Power Word: Shield,https://cards.hearthpwn.com/enUS/CS2_004.png?142295,Give a minion +2 Health.Draw a card.,"Sure the extra protection is nice, but the shield really reduces visibility.",ability, priest,free,hall of fame,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
35234,Primal Fusion,https://cards.hearthpwn.com/enUS/OG_023.png?142295,Give a minion +1/+1 for each of your Totems.,Golce and Dabbana have a new line of Earth Totems available at vendors everywhere this holiday season.,ability, shaman,common,whispers of the old gods,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
76989,Psionic Probe,https://cards.hearthpwn.com/enUS/LOOT_353.png?142295,Copy a spell in your opponent's deck and add it to your hand.,"She prefers calling it ""Psionic Tickling.""",ability, priest,common,kobolds and catacombs,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
90682,Radiance,https://cards.hearthpwn.com/enUS/EX1_192.png?142295,Restore 5 Health to your hero.,Because you're worth it!,ability, priest,free,hall of fame,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
90705,Raid the Sky Temple,https://cards.hearthpwn.com/enUS/ULD_433.png?142295,Quest: Cast 10 spells.Reward: Ascendant Scroll.,"""Why can't I hold all these scrolls?""",ability, mage,legendary,saviors of uldum,,"{Quest:,""Reward: ""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
90607,Ray of Frost,https://cards.hearthpwn.com/enUS/DAL_577.png?142295,"TwinspellFreeze a minion.If it's already Frozen,deal 2 damage to it.","If you have zero chill, this can help.",ability, mage,common,rise of shadows,,"{Twinspell,Freeze,Frozen}",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0
657,Redemption,https://cards.hearthpwn.com/enUS/EX1_136.png?142295,"Secret: When a friendly minion dies, return it to life with 1 Health.",I am not sure how you get demptioned the first time. It’s a mystery!,ability, paladin,common,legacy,,{Secret:},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0
210817,Renew,https://cards.hearthpwn.com/enUS/BT_252.png?142295,Restore 3 Health. Discover a spell.,"I am rejuvenated, I am renewed, I am my own nightlight!",ability, priest,common,ashes of outland,,{Discover},False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0
27217,Sacred Trial,https://cards.hearthpwn.com/enUS/LOE_027.png?142295,"Secret: After your opponent has at least 3 minions and plays another, destroy it.",You have chosen poorly.,ability, paladin,common,the league of explorers,,{Secret:},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0
148,Savagery,https://cards.hearthpwn.com/enUS/EX1_578.png?142295,Deal damage equal to your hero's Attack to a minion.,"It is true that some druids are savage, but others still enjoy a quiet moment and a spot of tea.",ability, druid,rare,legacy,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
89914,Secret Plan,https://cards.hearthpwn.com/enUS/BOT_402.png?142295,Discover a Secret.,The secret is... There is no plan!,ability, hunter,common,the boomsday project,,"{Discover,Secret}",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0,0
774162,Shadow Word: Devour,https://cards.hearthpwn.com/enUS/AV_324.png?142295,Choose a minion.It steals 1 Health from ALL other minions.,Devouring souls is like a buffet. You have to take a little bit of everything.,ability, priest,epic,fractured in alterac valley,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
475154,Shield Slam,https://cards.hearthpwn.com/enUS/CORE_EX1_410.png?142295,Deal 1 damage to a minion for each Armor you have.,"""What is a better weapon? The sharp one your enemies expect, or the blunt one they ignore?"" - The Art of Warrior, Chapter 9",ability, warrior,epic,core (2022),,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
475141,Shooting Star,https://cards.hearthpwn.com/enUS/CORE_BOT_453.png?142295,Deal 1 damage to a minion and the minions next to it.,Literally starstruck.,ability, mage,common,core (2022),,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
90804,Sinister Deal,https://cards.hearthpwn.com/enUS/ULD_160.png?142295,Discover a Lackey.,"""So, what's in the sack?""
""Something... sinister.""
""Okay, it's a deal.""",ability, warlock,common,saviors of uldum,,"{Discover,Lackey}",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0
49676,Smuggler's Run,https://cards.hearthpwn.com/enUS/CFM_305.png?142295,Give all minions in your hand +1/+1.,"One of the most famous busts in Gadgetzan’s history happened on Smuggler’s Run, where Sergeant Sally apprehended a cadre of Grimy Goons transporting a massive number of illegal fish heads.",ability, paladin,common,mean streets of gadgetzan,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
89907,Soul Infusion,https://cards.hearthpwn.com/enUS/BOT_263.png?142295,Give theleft-most minion in your hand +2/+2.,People called him a soulless monster. We're not sure this is better.,ability, warlock,rare,the boomsday project,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
529,Soulfire,https://cards.hearthpwn.com/enUS/EX1_308.png?142295,Deal 4 damage.Discard a random card.,Are you lighting a soul on fire? Or burning someone with your OWN soul? This seems like an important distinction.,ability, warlock,free,hall of fame,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
89904,Spirit Bomb,https://cards.hearthpwn.com/enUS/BOT_222.png?142295,Deal 4 damage to a minion and your hero.,Might take a few episodes to power up.,ability, warlock,common,the boomsday project,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
127291,Sand Breath,https://cards.hearthpwn.com/enUS/DRG_233.png?142295,Give a minion +1/+2.Give it Divine Shield ifyou're holding a Dragon.,"After Uldum, EVERYONE had sand breath.",ability, paladin,common,descent of dragons,,"{""Divine Shield""}",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
329903,Secret Passage,https://cards.hearthpwn.com/enUS/SCH_305.png?142295,Replace your hand with 4 cards from your deck. Swap back next turn.,I use this to sneak out at night and do some villainous baking in the kitchen.,ability, rogue,epic,scholomance academy,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
151323,Secure the Deck,https://cards.hearthpwn.com/enUS/DRG_317.png?142295,Sidequest: Attack twice with your hero. Reward: Add 3 'Claw' spells to your hand.,"""Tied it down, boss. I don't really know why you asked me to do that.""",ability, druid,epic,descent of dragons,,"{Sidequest:,Reward:}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
90179,Shriek,https://cards.hearthpwn.com/enUS/TRL_245.png?142295,Discard your lowest Cost card. Deal 2 damage to all minions.,The first warning sign of an oncoming warlock temper tantrum.,ability, warlock,rare,rastakhan's rumble,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
475111,Sinister Strike,https://cards.hearthpwn.com/enUS/CORE_CS2_075.png?142295,Deal 3 damage to the enemy hero.,"There's something about this strike that just feels off. Sinister, even.",ability, rogue,rare,core (2022),,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
49735,Smuggler's Crate,https://cards.hearthpwn.com/enUS/CFM_334.png?142295,Give a random Beast in your hand +2/+2.,Are you sure these are the crates that are supposed to go to the Gadgetzan petting zoo?,ability, hunter,common,mean streets of gadgetzan,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
475139,Snap Freeze,https://cards.hearthpwn.com/enUS/CORE_GIL_801.png?142295,"Freeze a minion.If it's already Frozen, destroy it.",Lick the ice block. I triple-double-dog-dare-you.,ability, mage,common,core (2022),,"{Freeze,Frozen}",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0
389034,Stage Dive,https://cards.hearthpwn.com/enUS/DMF_526.png?142295,Draw a Rush minion. Corrupt: Give it +2/+1.,The most metal trust fall.,ability, warrior,rare,darkmoon faire,,"{Rush,Corrupt:}",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
55536,Stampede,https://cards.hearthpwn.com/enUS/UNG_916.png?142295,"Each time you play a Beast this turn, add a random Beast to your hand.",Many hunters long for the pitter-patter of enormous feet.,ability, hunter,epic,journey to un'goro,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
151407,Storm's Wrath,https://cards.hearthpwn.com/enUS/DRG_215.png?142295,Give your minions +1/+1.Overload: (1),"How many dragons does it take to destroy a hot air balloon? One, two, three, CRUNCH!",ability, shaman,rare,descent of dragons,,{Overload:},False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0
90697,Supreme Archaeology,https://cards.hearthpwn.com/enUS/ULD_140.png?142295,Quest: Draw 20 cards.Reward: Tome of Origination.,Archaeology is the discovery of rare and powerful artifacts. Supreme Archaeology is TAKING THEM!,ability, warlock,legendary,saviors of uldum,,"{Quest:,Reward:}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
90254,The Beast Within,https://cards.hearthpwn.com/enUS/TRL_119.png?142295,"Give a friendly Beast +1/+1, then it attacks a random enemy minion.",Undoes years of obedience school training.,ability, hunter,epic,rastakhan's rumble,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
55481,The Caverns Below,https://cards.hearthpwn.com/enUS/UNG_067.png?142295,Quest: Play four minionswith the same name.Reward: Crystal Core.,Why can't it ever be The Taverns Below?,ability, rogue,legendary,journey to un'goro,,"{Quest:,Reward:}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
55497,The Marsh Queen,https://cards.hearthpwn.com/enUS/UNG_920.png?142295,Quest: Play seven1-Cost minions.Reward: Queen Carnassa.,"Question: What's scarier, one giant angry dinosaur or 15 smaller vicious ones? Answer: AHHHHHHH THEY FOUND MEEEEEE",ability, hunter,legendary,journey to un'goro,,"{Quest:,Reward:}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
89881,The Soularium,https://cards.hearthpwn.com/enUS/BOT_568.png?142295,"Draw 3 cards.At the end of your turn, discard them.",Worst field trip ever.,ability, warlock,legendary,the boomsday project,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
90553,Togwaggle's Scheme,https://cards.hearthpwn.com/enUS/DAL_010.png?142295,"Choose a minion. Shuffle @ |4(copy, copies) of it into your deck.(Upgrades each turn!)","""Many minions equals many treasures for king. Kobold arithmetic!""",ability, rogue,rare,rise of shadows,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
614764,Touch of the Nathrezim,https://cards.hearthpwn.com/enUS/SW_090.png?142295,"Deal 2 damage to aminion. If it dies, restore3 Health to your hero.","""You're giving your soul to me? I'm touched.""",ability, warlock,rare,united in stormwind,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
475107,Tracking,https://cards.hearthpwn.com/enUS/CORE_DS1_184.png?142295,Discover a card from your deck.,For the person who just cannot decide what card to put into a deck!,ability, hunter,rare,core (2022),,{Discover},False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0
299,Transcendence,https://cards.hearthpwn.com/enUS/TU4f_006.png?142295,"Until you kill Cho's minions, he can't be attacked.",,ability,,common,missions,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
151376,Treenforcements,https://cards.hearthpwn.com/enUS/DRG_311.png?142295,Choose One - Give aminion +2 Health andTaunt; or Summon a2/2 Treant.,Treemendous value!,ability, druid,rare,descent of dragons,,"{""Choose One -"",Taunt}",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0
90813,Unseal the Vault,https://cards.hearthpwn.com/enUS/ULD_155.png?142295,Quest: Summon 20 minions.Reward: Pharaoh's Warmask.,"""Huh... That's a nice card back.""",ability, hunter,legendary,saviors of uldum,,"{Quest:,Reward:}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
90698,Untapped Potential,https://cards.hearthpwn.com/enUS/ULD_131.png?142295,Quest: End 4 turnswith any unspent Mana.Reward: Ossirian Tear.,"The official term is ""strategic laziness.""",ability, druid,legendary,saviors of uldum,,"{Quest:,Reward:}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
378845,Wicked Whispers,https://cards.hearthpwn.com/enUS/DMF_119.png?142295,Discard your lowest Cost card. Give your minions +1/+1.,"When the Old Ones whisper, others will scream.",ability, warlock,rare,darkmoon faire,,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
90829,Worthy Expedition,https://cards.hearthpwn.com/enUS/ULD_136.png?142295,Discover a Choose One card.,This isn't where I parked my mount.,ability, druid,common,saviors of uldum,,"{Discover,""Choose One""}",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0,0
55512,The Last Kaleidosaur,https://cards.hearthpwn.com/enUS/UNG_954.png?142295,Quest: Cast 6 spellson your minions.Reward: Galvadon.,"“Impossible!” exclaimed the Silver Hand Recruit, his eyes filled with fear. Uther shook his head, turning the crystal until it caught the light: “Life finds a way.”",ability, paladin,legendary,journey to un'goro,,"{Quest:,Reward:}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
