id,name,img,card_text,syn_minion,syn_spell,syn_weapon,syn_demon,syn_beast,syn_elemental,syn_pirate,syn_murloc,syn_mech,syn_dragon,syn_quillboar,syn_totem,syn_battlecry,syn_divine,syn_rush,syn_deathrattle,syn_taunt,syn_combo,syn_inspire,syn_stealth,syn_charge,syn_overload,syn_lifesteal,syn_freeze,syn_discover,syn_windfury,syn_echo,syn_secret,type,n_minion,n_spell,n_weapon,class,rarity,set,race,race_demon,race_beast,race_elemental,race_pirate,race_murloc,race_mech,race_dragon,race_quillboar,race_totem,raw_attributes,is_battlecry_card,is_divineshield_card,is_rush_card,is_deathrattle_card,is_taunt_card,is_combo_card,is_inspire_card,is_stealth_card,is_charge_card,is_overload_card,is_lifesteal_card,is_freeze_card,is_discover_card,is_windfury_card,is_echo_card,is_secret_card,cost,attack,health
77,Earth Shock,https://cards.hearthpwn.com/enUS/EX1_245.png?142295,"Silence a minion, then deal 1 damage to it.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, shaman,common,legacy,,0,0,0,0,0,0,0,0,0,{Silence},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,0
544,Silence,https://cards.hearthpwn.com/enUS/EX1_332.png?142295,Silence a minion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, priest,common,legacy,,0,0,0,0,0,0,0,0,0,{Silence},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
249,Mass Dispel,https://cards.hearthpwn.com/enUS/EX1_626.png?142295,Silence all enemy minions. Draw a card.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, priest,rare,legacy,,0,0,0,0,0,0,0,0,0,{Silence},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0,0
12306,Soot Spewer,https://cards.hearthpwn.com/enUS/GVG_123.png?142295,Spell Damage +1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, mage,rare,goblins vs gnomes,mechanical,0,0,0,0,0,1,0,0,0,"{""Spell Damage +1""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,3
475179,Kobold Geomancer,https://cards.hearthpwn.com/enUS/CORE_CS2_142.png?142295,Spell Damage +1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,core (2022),,0,0,0,0,0,0,0,0,0,"{""Spell Damage +1""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2,2
545,Archmage,https://cards.hearthpwn.com/enUS/CS2_155.png?142295,Spell Damage +1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,free,hall of fame,,0,0,0,0,0,0,0,0,0,"{""Spell Damage +1""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,4,7
49761,Street Trickster,https://cards.hearthpwn.com/enUS/CFM_039.png?142295,Spell Damage +1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,mean streets of gadgetzan,demon,1,0,0,0,0,0,0,0,0,"{""Spell Damage +1""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,7
659,Ogre Magi,https://cards.hearthpwn.com/enUS/CS2_197.png?142295,Spell Damage +1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,free,hall of fame,,0,0,0,0,0,0,0,0,0,"{""Spell Damage +1""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,4,4
22381,Frigid Snobold,https://cards.hearthpwn.com/enUS/AT_093.png?142295,Spell Damage +1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,the grand tournament,,0,0,0,0,0,0,0,0,0,"{""Spell Damage +1""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,6
388,Dalaran Mage,https://cards.hearthpwn.com/enUS/EX1_582.png?142295,Spell Damage +1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,free,hall of fame,,0,0,0,0,0,0,0,0,0,"{""Spell Damage +1""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,1,4
89342,Black Cat,https://cards.hearthpwn.com/enUS/GIL_838.png?142295,"Spell Damage +1 Battlecry: If your deck has only odd-Cost cards, draw a card.",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, mage,common,the witchwood,beast,0,1,0,0,0,0,0,0,0,"{""Spell Damage +1"",Battlecry:}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,3,3
35239,Cult Sorcerer,https://cards.hearthpwn.com/enUS/OG_303.png?142295,"Spell Damage +1After you cast a spell,give your C'Thun +1/+1(wherever it is).",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, mage,rare,whispers of the old gods,,0,0,0,0,0,0,0,0,0,"{""Spell Damage +1"",""Spell Damage""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,3,2
1024957,Azure Drake,https://cards.hearthpwn.com/enUS/CORE_EX1_284.png?142295,Spell Damage +1Battlecry: Draw a card.,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,rare,core (2022),dragon,0,0,0,0,0,0,1,0,0,"{""Spell Damage +1"",Battlecry:}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,4,5
475000,Bloodmage Thalnos,https://cards.hearthpwn.com/enUS/CORE_EX1_012.png?142295,Spell Damage +1Deathrattle: Draw a card.,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,legendary,core (2022),,0,0,0,0,0,0,0,0,0,"{""Spell Damage +1"",Deathrattle:}",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,1,1
89401,Spellshifter,https://cards.hearthpwn.com/enUS/GIL_529.png?142295,"Spell Damage +1Each turn this is in your hand,swap its Attack and Health.",,1,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,the witchwood,,0,0,0,0,0,0,0,0,0,"{""Spell Damage +1""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1,4
62938,Spellweaver,https://cards.hearthpwn.com/enUS/ICC_856.png?142295,Spell Damage +2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,knights of the frozen throne,,0,0,0,0,0,0,0,0,0,"{""Spell Damage +2""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,4,4
35254,Evolved Kobold,https://cards.hearthpwn.com/enUS/OG_082.png?142295,Spell Damage +2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,whispers of the old gods,,0,0,0,0,0,0,0,0,0,"{""Spell Damage +2""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,2,2
89453,Darkmire Moonkin,https://cards.hearthpwn.com/enUS/GIL_121.png?142295,Spell Damage +2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,the witchwood,,0,0,0,0,0,0,0,0,0,"{""Spell Damage +2""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,2,8
89861,Cosmic Anomaly,https://cards.hearthpwn.com/enUS/BOT_604.png?142295,Spell Damage +2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, mage,common,the boomsday project,elemental,0,0,1,0,0,0,0,0,0,"{""Spell Damage +2""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,4,3
241,Malygos,https://cards.hearthpwn.com/enUS/EX1_563.png?142295,Spell Damage +5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,legendary,legacy,dragon,0,0,0,0,0,0,1,0,0,"{""Spell Damage +5""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,4,12
61817,Nerubian Unraveler,https://cards.hearthpwn.com/enUS/ICC_706.png?142295,Spells cost (2) more.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,epic,knights of the frozen throne,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,5,5
76945,Reckless Flurry,https://cards.hearthpwn.com/enUS/LOOT_364.png?142295,Spend all your Armor. Deal that much damage to all minions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warrior,epic,kobolds and catacombs,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0
33124,Forbidden Flame,https://cards.hearthpwn.com/enUS/OG_086.png?142295,Spend all your Mana. Deal that much damage to a minion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, mage,epic,whispers of the old gods,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
33126,Forbidden Healing,https://cards.hearthpwn.com/enUS/OG_198.png?142295,Spend all your Mana. Restore twice that much Health.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, paladin,epic,whispers of the old gods,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
33125,Forbidden Shaping,https://cards.hearthpwn.com/enUS/OG_101.png?142295,Spend all your Mana. Summon a random minion that costs that much.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, priest,epic,whispers of the old gods,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
35217,Forbidden Ritual,https://cards.hearthpwn.com/enUS/OG_114.png?142295,Spend all your Mana. Summon that many 1/1 Tentacles.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warlock,rare,whispers of the old gods,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0
42031,Prince Malchezaar,https://cards.hearthpwn.com/enUS/KAR_096.png?142295,Start of Game:Add 5 extra Legendaryminions to your deck.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,legendary,one night in karazhan,demon,1,0,0,0,0,0,0,0,0,"{""Start of Game:"",Legendary}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,5,6
89336,Genn Greymane,https://cards.hearthpwn.com/enUS/GIL_692.png?142295,"Start of Game:If your deck has only even-Cost cards, your startingHero Power costs (1).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,legendary,the witchwood,,0,0,0,0,0,0,0,0,0,"{""Start of Game:""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,6,5
89335,Baku the Mooneater,https://cards.hearthpwn.com/enUS/GIL_826.png?142295,"Start of Game:If your deck has only odd-Cost cards, upgradeyour Hero Power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,legendary,the witchwood,beast,0,1,0,0,0,0,0,0,0,"{""Start of Game:""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,7,8
76986,The Darkness,https://cards.hearthpwn.com/enUS/LOOT_526.png?142295,"Starts Dormant.Battlecry: Shuffle 3 Candlesinto the enemy deck. Whendrawn, this awakens.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,legendary,kobolds and catacombs,,0,0,0,0,0,0,0,0,0,"{Dormant,Battlecry:}",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,20,20
475197,Stranglethorn Tiger,https://cards.hearthpwn.com/enUS/CORE_EX1_028.png?142295,Stealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,core (2022),beast,0,1,0,0,0,0,0,0,0,{Stealth},False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5,5,5
49752,Shadow Rager,https://cards.hearthpwn.com/enUS/CFM_636.png?142295,Stealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, rogue,common,mean streets of gadgetzan,,0,0,0,0,0,0,0,0,0,{Stealth},False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,5,1
55586,Sabretooth Stalker,https://cards.hearthpwn.com/enUS/UNG_812.png?142295,Stealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,journey to un'goro,beast,0,1,0,0,0,0,0,0,0,{Stealth},False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,6,8,2
35223,Twisted Worgen,https://cards.hearthpwn.com/enUS/OG_247.png?142295,Stealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,whispers of the old gods,,0,0,0,0,0,0,0,0,0,{Stealth},False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,3,1
518,Ravenholdt Assassin,https://cards.hearthpwn.com/enUS/CS2_161.png?142295,Stealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,rare,legacy,,0,0,0,0,0,0,0,0,0,{Stealth},False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,7,7,5
475172,Jungle Panther,https://cards.hearthpwn.com/enUS/CORE_EX1_017.png?142295,Stealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,core (2022),beast,0,1,0,0,0,0,0,0,0,{Stealth},False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,4,2
475183,Worgen Infiltrator,https://cards.hearthpwn.com/enUS/CORE_EX1_010.png?142295,Stealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,core (2022),,0,0,0,0,0,0,0,0,0,{Stealth},False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,2,1
12249,Gilblin Stalker,https://cards.hearthpwn.com/enUS/GVG_081.png?142295,Stealth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,goblins vs gnomes,,0,0,0,0,0,0,0,0,0,{Stealth},False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,2,3
55525,Giant Wasp,https://cards.hearthpwn.com/enUS/UNG_814.png?142295,Stealth Poisonous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,journey to un'goro,beast,0,1,0,0,0,0,0,0,0,"{Stealth,Poisonous}",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,2,2
475104,Patient Assassin,https://cards.hearthpwn.com/enUS/CORE_EX1_522.png?142295,Stealth Poisonous,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, rogue,epic,removed from core,,0,0,0,0,0,0,0,0,0,"{Stealth,Poisonous}",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,1,2
49632,"Finja, the Flying Star",https://cards.hearthpwn.com/enUS/CFM_344.png?142295,"Stealth Whenever this attacks and kills a minion, summon 2 Murlocs from your deck.",,,,,,,,1,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,legendary,mean streets of gadgetzan,murloc,0,0,0,0,1,0,0,0,0,{Stealth},False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5,2,4
7730,Shade of Naxxramas,https://cards.hearthpwn.com/enUS/FP1_005.png?142295,"Stealth. At the start of your turn, gain +1/+1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,epic,curse of naxxramas,,0,0,0,0,0,0,0,0,0,{Stealth.},False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,2,2
49619,Lotus Assassin,https://cards.hearthpwn.com/enUS/CFM_634.png?142295,"Stealth. Whenever this attacks and kills a minion, gain Stealth.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, rogue,epic,mean streets of gadgetzan,,0,0,0,0,0,0,0,0,0,"{Stealth,Stealth}",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5,5,5
49657,"Shaku, the Collector",https://cards.hearthpwn.com/enUS/CFM_781.png?142295,"Stealth. Whenever thisattacks, add a random cardto your hand (from youropponent's class).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, rogue,legendary,mean streets of gadgetzan,,0,0,0,0,0,0,0,0,0,{Stealth},False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,2,3
12235,Ogre Ninja,https://cards.hearthpwn.com/enUS/GVG_088.png?142295,Stealth50% chance to attack the wrong enemy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, rogue,rare,goblins vs gnomes,,0,0,0,0,0,0,0,0,0,{Stealth},False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,5,6,6
89909,Harbinger Celestia,https://cards.hearthpwn.com/enUS/BOT_555.png?142295,"StealthAfter your opponent playsa minion, become acopy of it.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,legendary,the boomsday project,,0,0,0,0,0,0,0,0,0,{Stealth},False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4,5,6
42030,Moroes,https://cards.hearthpwn.com/enUS/KAR_044.png?142295,"StealthAt the end of your turn, summon a 1/1 Steward.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,legendary,one night in karazhan,,0,0,0,0,0,0,0,0,0,{Stealth},False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,1,1
89468,Witchwood Imp,https://cards.hearthpwn.com/enUS/GIL_608.png?142295,StealthDeathrattle: Give a random friendly minion +2 Health.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, warlock,common,the witchwood,demon,1,0,0,0,0,0,0,0,0,"{Stealth,Deathrattle:}",False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,1,1,1
49713,Jade Swarmer,https://cards.hearthpwn.com/enUS/CFM_691.png?142295,StealthDeathrattle: Summon a{1} {0} Jade Golem.@StealthDeathrattle: Summon a Jade Golem.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, rogue,common,mean streets of gadgetzan,,0,0,0,0,0,0,0,0,0,"{Stealth,Deathrattle:,""Jade Golem"",Stealth,Deathrattle:,""Jade Golem""}",False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,2,1,1
22297,Silent Knight,https://cards.hearthpwn.com/enUS/AT_095.png?142295,StealthDivine Shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,the grand tournament,,0,0,0,0,0,0,0,0,0,"{Stealth,""Divine Shield""}",False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,2,2
89944,Cloakscale Chemist,https://cards.hearthpwn.com/enUS/BOT_414.png?142295,StealthDivine Shield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,the boomsday project,,0,0,0,0,0,0,0,0,0,"{Stealth,""Divine Shield""}",False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,1,2
89378,Duskhaven Hunter,https://cards.hearthpwn.com/enUS/GIL_200.png?142295,"StealthEach turn this is in your hand,swap its Attack and Health.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0, hunter,rare,the witchwood,,0,0,0,0,0,0,0,0,0,{Stealth},False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,2,5
475001,Mini-Mage,https://cards.hearthpwn.com/enUS/CORE_GVG_109.png?142295,StealthSpell Damage +1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,epic,removed from core,,0,0,0,0,0,0,0,0,0,"{Stealth,""Spell Damage +1""}",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,3,1
77019,Sneaky Devil,https://cards.hearthpwn.com/enUS/LOOT_136.png?142295,StealthYour other minions have +1 Attack.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,minion,1,0,0,,common,kobolds and catacombs,demon,1,0,0,0,0,0,0,0,0,{Stealth},False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4,2,2
73330,Lesser Sapphire Spellstone,https://cards.hearthpwn.com/enUS/LOOT_064.png?142295,Summon 1 copy of a friendly minion. @(Overload 3 Mana Crystals to upgrade.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, shaman,rare,kobolds and catacombs,,0,0,0,0,0,0,0,0,0,{Overload},False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7,0,0
76959,Twilight's Call,https://cards.hearthpwn.com/enUS/LOOT_187.png?142295,Summon 1/1 copies of 2 friendly Deathrattle minionsthat died this game.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, priest,rare,kobolds and catacombs,,0,0,0,0,0,0,0,0,0,{Deathrattle},False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0
89918,Flark's Boom-Zooka,https://cards.hearthpwn.com/enUS/BOT_429.png?142295,"Summon 3 minions fromyour deck. They attackenemy minions, then die.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, hunter,legendary,the boomsday project,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,0,0
89856,The Boomship,https://cards.hearthpwn.com/enUS/BOT_069.png?142295,Summon 3 random minions from your hand. Give them Rush.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warrior,legendary,the boomsday project,,0,0,0,0,0,0,0,0,0,{Rush},False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,9,0,0
27240,Anyfin Can Happen,https://cards.hearthpwn.com/enUS/LOE_026.png?142295,Summon 7 Murlocs that died this game.,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, paladin,rare,the league of explorers,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,0,0
42033,Kara Kazham!,https://cards.hearthpwn.com/enUS/KAR_025.png?142295,"Summon a 1/1 Candle, 2/2 Broom, and 3/3 Teapot.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warlock,common,one night in karazhan,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,0,0
89840,Zerek's Cloning Gallery,https://cards.hearthpwn.com/enUS/BOT_567.png?142295,Summon a 1/1 copy of each minion in your deck.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, priest,legendary,the boomsday project,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,0,0
89349,Wispering Woods,https://cards.hearthpwn.com/enUS/GIL_553.png?142295,Summon a 1/1 Wisp foreach card in your hand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, druid,epic,the witchwood,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0,0
62841,Spreading Plague,https://cards.hearthpwn.com/enUS/ICC_054.png?142295,"Summon a 1/5 Scarab with Taunt. If your opponent has more minions, cast this again.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, druid,rare,knights of the frozen throne,,0,0,0,0,0,0,0,0,0,{Taunt},False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6,0,0
76900,Lesser Pearl Spellstone,https://cards.hearthpwn.com/enUS/LOOT_091.png?142295,Summon a 2/2 Spirit with Taunt. @(Restore 3 Health to upgrade.),,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, paladin,rare,kobolds and catacombs,,0,0,0,0,0,0,0,0,0,{Taunt},False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,0,0
62896,Shadow Essence,https://cards.hearthpwn.com/enUS/ICC_235.png?142295,Summon a 5/5 copy of a random minion in your deck.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, priest,rare,knights of the frozen throne,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,0,0
89855,Eureka!,https://cards.hearthpwn.com/enUS/BOT_099.png?142295,Summon a copy of a random minion from your hand.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, shaman,rare,the boomsday project,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,0,0
1024985,Animal Companion,https://cards.hearthpwn.com/enUS/CORE_NEW1_031.png?142295,Summon a random Beast Companion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, hunter,common,core (2022),,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0
89380,Witching Hour,https://cards.hearthpwn.com/enUS/GIL_571.png?142295,Summon a random friendly Beast that died this game.,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, druid,rare,the witchwood,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0
14461,Resurrect,https://cards.hearthpwn.com/enUS/BRM_017.png?142295,Summon a random friendly minion that died this game.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, priest,rare,blackrock mountain,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0,0
49703,Jade Blossom,https://cards.hearthpwn.com/enUS/CFM_713.png?142295,Summon a{1} {0} Jade Golem. Gain an empty Mana Crystal.@Summon a Jade Golem. Gain an empty Mana Crystal.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, druid,common,mean streets of gadgetzan,,0,0,0,0,0,0,0,0,0,"{""Jade Golem"",""Jade Golem""}",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0
33167,Call of the Wild,https://cards.hearthpwn.com/enUS/OG_211.png?142295,Summon all three Animal Companions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, hunter,epic,whispers of the old gods,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,0,0
76970,To My Side!,https://cards.hearthpwn.com/enUS/LOOT_217.png?142295,"Summon an AnimalCompanion, or 2 if yourdeck has no minions.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, hunter,epic,kobolds and catacombs,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,0,0
89941,Ectomancy,https://cards.hearthpwn.com/enUS/BOT_521.png?142295,Summon copies of all Demons you control.,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warlock,epic,the boomsday project,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,0,0
55577,Sudden Genesis,https://cards.hearthpwn.com/enUS/UNG_927.png?142295,Summon copies of your damaged minions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warrior,epic,journey to un'goro,,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,0,0
475039,Stand Against Darkness,https://cards.hearthpwn.com/enUS/CORE_OG_273.png?142295,Summon five 1/1 Silver Hand Recruits.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, paladin,common,core (2022),,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,0,0
475017,Fiendish Circle,https://cards.hearthpwn.com/enUS/CORE_GIL_191.png?142295,Summon four 1/1 Imps.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ability,0,1,0, warlock,common,core (2022),,0,0,0,0,0,0,0,0,0,{},False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0,0
